seq_no,meter_id,equipment_disagg_start,equipment_disagg_end,equipment_type,equipment_detected,direction,meter_consumption,equipment_consumption,uom
7314,9243251,1722470400,1725061500,AC,y,1,4120.5,988.3266682539568,kwh
7315,9243251,1722470400,1725061500,PV,n,-1,4120.5,0.0,kwh
7316,9243251,1722470400,1725061500,other,y,1,4120.5,3069.878331300421,kwh
7317,12280278,1722470400,1725061500,EV,y,1,8637.652,88.77630321951158,kwh
7318,12280278,1722470400,1725061500,AC,y,1,8637.652,1293.572767921483,kwh
7319,12280278,1722470400,1725061500,PV,n,-1,8637.652,0.0,kwh
7320,12280278,1722470400,1725061500,other,y,1,8637.652,7255.302926593154,kwh
7321,11723580,1722470400,1725061500,EV,y,1,4676.008,60.34286723264713,kwh
7322,11723580,1722470400,1725061500,AC,y,1,4676.008,968.0257649166952,kwh
7323,11723580,1722470400,1725061500,PV,n,-1,4676.008,0.0,kwh
7324,11723580,1722470400,1725061500,other,y,1,4676.008,3647.639365007705,kwh
7325,8328070,1722470400,1725061500,EV,y,1,4871.136,62.68378893424682,kwh
7326,8328070,1722470400,1725061500,AC,y,1,4871.136,886.4301646807304,kwh
7327,8328070,1722470400,1725061500,PV,n,-1,4871.136,0.0,kwh
7328,8328070,1722470400,1725061500,other,y,1,4871.136,3922.022044493059,kwh
7329,8372387,1722470400,1725061500,EV,y,1,1616.564,37.33849027487515,kwh
7330,8372387,1722470400,1725061500,AC,y,1,1616.564,523.8494725906571,kwh
7331,8372387,1722470400,1725061500,PV,n,-1,1616.564,0.0,kwh
7332,8372387,1722470400,1725061500,other,y,1,1616.564,1055.376035057813,kwh
7333,11354925,1722470400,1725061500,EV,y,1,2581.644,41.86805776781333,kwh
7334,11354925,1722470400,1725061500,AC,y,1,2581.644,715.745792781035,kwh
7335,11354925,1722470400,1725061500,PV,n,-1,2581.644,0.0,kwh
7336,11354925,1722470400,1725061500,other,y,1,2581.644,1824.0301466997903,kwh
7337,9541955,1722470400,1725061500,EV,y,1,2699.916,48.21301564024471,kwh
7338,9541955,1722470400,1725061500,AC,y,1,2699.916,812.2095421627375,kwh
7339,9541955,1722470400,1725061500,PV,n,-1,2699.916,0.0,kwh
7340,9541955,1722470400,1725061500,other,y,1,2699.916,1839.49344042372,kwh
7341,10246165,1722470400,1725061500,EV,y,1,2860.944,51.83062297656386,kwh
7342,10246165,1722470400,1725061500,AC,y,1,2860.944,675.0485397600307,kwh
7343,10246165,1722470400,1725061500,PV,n,-1,2860.944,0.0,kwh
7344,10246165,1722470400,1725061500,other,y,1,2860.944,2134.064836076828,kwh
7345,13483355,1722470400,1725061500,EV,y,1,4523.924,59.47017837639471,kwh
7346,13483355,1722470400,1725061500,AC,y,1,4523.924,941.5869090591336,kwh
7347,13483355,1722470400,1725061500,PV,n,-1,4523.924,0.0,kwh
7348,13483355,1722470400,1725061500,other,y,1,4523.924,3522.866910274522,kwh
7349,14410032,1722470400,1725061500,EV,y,1,3988.172,54.87349046527636,kwh
7350,14410032,1722470400,1725061500,AC,y,1,3988.172,781.3114597407446,kwh
7351,14410032,1722470400,1725061500,PV,n,-1,3988.172,0.0,kwh
7352,14410032,1722470400,1725061500,other,y,1,3988.172,3151.9870482083547,kwh
7353,7455166,1722470400,1725061500,EV,y,1,5002.46,63.36284070577593,kwh
7354,7455166,1722470400,1725061500,AC,y,1,5002.46,1083.9351195100935,kwh
7355,7455166,1722470400,1725061500,PV,n,-1,5002.46,0.0,kwh
7356,7455166,1722470400,1725061500,other,y,1,5002.46,3855.1620378924654,kwh
7357,7436657,1722470400,1725061500,EV,y,1,3643.240004,53.29132014880824,kwh
7358,7436657,1722470400,1725061500,AC,y,1,3643.240004,904.0597071670142,kwh
7359,7436657,1722470400,1725061500,PV,n,-1,3643.240004,0.0,kwh
7360,7436657,1722470400,1725061500,other,y,1,3643.240004,2685.888975601714,kwh
7361,8144420,1722470400,1725061500,EV,y,1,3919.428,60.4155431670485,kwh
7362,8144420,1722470400,1725061500,AC,y,1,3919.428,961.6285795605988,kwh
7363,8144420,1722470400,1725061500,PV,n,-1,3919.428,0.0,kwh
7364,8144420,1722470400,1725061500,other,y,1,3919.428,2897.383873935634,kwh
7365,7135770,1722470400,1725061500,EV,y,1,2956.768,52.91078324329969,kwh
7366,7135770,1722470400,1725061500,AC,y,1,2956.768,782.6407196756592,kwh
7367,7135770,1722470400,1725061500,PV,n,-1,2956.768,0.0,kwh
7368,7135770,1722470400,1725061500,other,y,1,2956.768,2121.2164942230447,kwh
7369,14189038,1722470400,1725061500,EV,y,1,3504.036,55.291469447433975,kwh
7370,14189038,1722470400,1725061500,AC,y,1,3504.036,886.0547309406162,kwh
7371,14189038,1722470400,1725061500,PV,n,-1,3504.036,0.0,kwh
7372,14189038,1722470400,1725061500,other,y,1,3504.036,2562.6897973025257,kwh
7373,7080084,1722470400,1725061500,EV,y,1,2257.788,42.93419055084096,kwh
7374,7080084,1722470400,1725061500,AC,y,1,2257.788,653.354556390219,kwh
7375,7080084,1722470400,1725061500,PV,n,-1,2257.788,0.0,kwh
7376,7080084,1722470400,1725061500,other,y,1,2257.788,1561.499249954899,kwh
7377,8330874,1722470400,1725061500,EV,y,1,3102.356,48.27787829845533,kwh
7378,8330874,1722470400,1725061500,AC,y,1,3102.356,867.4939951195487,kwh
7379,8330874,1722470400,1725061500,PV,n,-1,3102.356,0.0,kwh
7380,8330874,1722470400,1725061500,other,y,1,3102.356,2186.5841246939463,kwh
7381,12707653,1722470400,1725061500,EV,y,1,5446.516,66.43558863243167,kwh
7382,12707653,1722470400,1725061500,AC,y,1,5446.516,1164.667880072374,kwh
7383,12707653,1722470400,1725061500,PV,n,-1,5446.516,0.0,kwh
7384,12707653,1722470400,1725061500,other,y,1,5446.516,4215.412529620627,kwh
7385,7008696,1722470400,1725061500,EV,y,1,4488.968,61.95353345777343,kwh
7386,7008696,1722470400,1725061500,AC,y,1,4488.968,1043.3422617543638,kwh
7387,7008696,1722470400,1725061500,PV,n,-1,4488.968,0.0,kwh
7388,7008696,1722470400,1725061500,other,y,1,4488.968,3383.6722033003416,kwh
7389,14370668,1722470400,1725061500,EV,y,1,5098.276,77.88721244750835,kwh
7390,14370668,1722470400,1725061500,AC,y,1,5098.276,1090.504192028576,kwh
7391,14370668,1722470400,1725061500,PV,n,-1,5098.276,0.0,kwh
7392,14370668,1722470400,1725061500,other,y,1,5098.276,3929.884594990586,kwh
7393,7580919,1722470400,1725061500,EV,y,1,3043.084,50.663681006963714,kwh
7394,7580919,1722470400,1725061500,AC,y,1,3043.084,852.712529402544,kwh
7395,7580919,1722470400,1725061500,PV,n,-1,3043.084,0.0,kwh
7396,7580919,1722470400,1725061500,other,y,1,3043.084,2139.70778768361,kwh
7397,11793399,1722470400,1725061500,EV,y,1,5811.196,65.44325575861427,kwh
7398,11793399,1722470400,1725061500,AC,y,1,5811.196,1096.0668927415095,kwh
7399,11793399,1722470400,1725061500,PV,n,-1,5811.196,0.0,kwh
7400,11793399,1722470400,1725061500,other,y,1,5811.196,4649.68584970333,kwh
7401,7999008,1722470400,1725061500,EV,y,1,4430.92,63.53781148058974,kwh
7402,7999008,1722470400,1725061500,AC,y,1,4430.92,996.9208142516871,kwh
7403,7999008,1722470400,1725061500,PV,n,-1,4430.92,0.0,kwh
7404,7999008,1722470400,1725061500,other,y,1,4430.92,3370.4613727933665,kwh
7405,14274911,1722470400,1725061500,EV,y,1,6080.34,70.5101648209598,kwh
7406,14274911,1722470400,1725061500,AC,y,1,6080.34,1185.0901917746764,kwh
7407,14274911,1722470400,1725061500,PV,n,-1,6080.34,0.0,kwh
7408,14274911,1722470400,1725061500,other,y,1,6080.34,4824.739642748588,kwh
7409,13834602,1722470400,1725061500,EV,y,1,4014.74,60.588267108795854,kwh
7410,13834602,1722470400,1725061500,AC,y,1,4014.74,1021.5737900963654,kwh
7411,13834602,1722470400,1725061500,PV,n,-1,4014.74,0.0,kwh
7412,13834602,1722470400,1725061500,other,y,1,4014.74,2932.5779403402826,kwh
7413,8233090,1722470400,1725061500,EV,y,1,4330.924,65.32939135629482,kwh
7414,8233090,1722470400,1725061500,AC,y,1,4330.924,1030.3403561041812,kwh
7415,8233090,1722470400,1725061500,PV,n,-1,4330.924,0.0,kwh
7416,8233090,1722470400,1725061500,other,y,1,4330.924,3235.2542499225374,kwh
7417,11716940,1722470400,1725061500,EV,y,1,4685.528,72.12207210983432,kwh
7418,11716940,1722470400,1725061500,AC,y,1,4685.528,1018.0762626704258,kwh
7419,11716940,1722470400,1725061500,PV,n,-1,4685.528,0.0,kwh
7420,11716940,1722470400,1725061500,other,y,1,4685.528,3595.329664208551,kwh
7421,11789472,1722470400,1725061500,EV,y,1,2699.732,51.1167544458731,kwh
7422,11789472,1722470400,1725061500,AC,y,1,2699.732,778.4347405482569,kwh
7423,11789472,1722470400,1725061500,PV,n,-1,2699.732,0.0,kwh
7424,11789472,1722470400,1725061500,other,y,1,2699.732,1870.1805030058813,kwh
7425,8412205,1722470400,1725061500,EV,y,1,4168.72,64.90857833573509,kwh
7426,8412205,1722470400,1725061500,AC,y,1,4168.72,933.8302229422084,kwh
7427,8412205,1722470400,1725061500,PV,n,-1,4168.72,0.0,kwh
7428,8412205,1722470400,1725061500,other,y,1,4168.72,3169.981196122488,kwh
7429,7322901,1722470400,1725061500,EV,y,1,4206.94,67.34810625782846,kwh
7430,7322901,1722470400,1725061500,AC,y,1,4206.94,1061.2551417278935,kwh
7431,7322901,1722470400,1725061500,PV,n,-1,4206.94,0.0,kwh
7432,7322901,1722470400,1725061500,other,y,1,4206.94,3078.336749903309,kwh
7433,9986681,1722470400,1725061500,EV,y,1,4839.744,59.05746429592817,kwh
7434,9986681,1722470400,1725061500,AC,y,1,4839.744,1062.8032024239333,kwh
7435,9986681,1722470400,1725061500,PV,n,-1,4839.744,0.0,kwh
7436,9986681,1722470400,1725061500,other,y,1,4839.744,3717.883331336254,kwh
7437,7522466,1722470400,1725061500,EV,y,1,4624.172,51.9138518843214,kwh
7438,7522466,1722470400,1725061500,AC,y,1,4624.172,979.1748016259836,kwh
7439,7522466,1722470400,1725061500,PV,n,-1,4624.172,0.0,kwh
7440,7522466,1722470400,1725061500,other,y,1,4624.172,3593.0833444375226,kwh
7441,7613868,1722470400,1725061500,EV,y,1,2426.032,54.14407945952447,kwh
7442,7613868,1722470400,1725061500,AC,y,1,2426.032,780.1506795986128,kwh
7443,7613868,1722470400,1725061500,PV,n,-1,2426.032,0.0,kwh
7444,7613868,1722470400,1725061500,other,y,1,2426.032,1591.7372395824066,kwh
7445,12442085,1722470400,1725061500,EV,y,1,7660.22,75.61769582371352,kwh
7446,12442085,1722470400,1725061500,AC,y,1,7660.22,1161.656159800943,kwh
7447,12442085,1722470400,1725061500,PV,n,-1,7660.22,0.0,kwh
7448,12442085,1722470400,1725061500,other,y,1,7660.22,6422.946143240613,kwh
7449,8383970,1722470400,1725061500,EV,y,1,3622.144,58.10168274300097,kwh
7450,8383970,1722470400,1725061500,AC,y,1,3622.144,849.1031907330816,kwh
7451,8383970,1722470400,1725061500,PV,n,-1,3622.144,0.0,kwh
7452,8383970,1722470400,1725061500,other,y,1,3622.144,2714.9391238774565,kwh
7453,7837387,1722470400,1725061500,EV,y,1,5234.884,60.29713973806072,kwh
7454,7837387,1722470400,1725061500,AC,y,1,5234.884,1122.9340476739785,kwh
7455,7837387,1722470400,1725061500,PV,n,-1,5234.884,0.0,kwh
7456,7837387,1722470400,1725061500,other,y,1,5234.884,4051.652809629291,kwh
7457,11010561,1722470400,1725061500,EV,y,1,6794.156,76.41765013800553,kwh
7458,11010561,1722470400,1725061500,AC,y,1,6794.156,1127.8271557112944,kwh
7459,11010561,1722470400,1725061500,PV,n,-1,6794.156,0.0,kwh
7460,11010561,1722470400,1725061500,other,y,1,6794.156,5589.911192421887,kwh
7461,10869255,1722470400,1725061500,EV,y,1,1085.924,37.64466147749126,kwh
7462,10869255,1722470400,1725061500,AC,y,1,1085.924,509.08740323579485,kwh
7463,10869255,1722470400,1725061500,PV,n,-1,1085.924,0.0,kwh
7464,10869255,1722470400,1725061500,other,y,1,1085.924,539.1919315766054,kwh
7465,7852314,1722470400,1725061500,EV,y,1,4105.588,59.48891274825039,kwh
7466,7852314,1722470400,1725061500,AC,y,1,4105.588,875.6104463422317,kwh
7467,7852314,1722470400,1725061500,PV,n,-1,4105.588,0.0,kwh
7468,7852314,1722470400,1725061500,other,y,1,4105.588,3170.4886390615834,kwh
7469,7562054,1722470400,1725061500,EV,y,1,4071.232,56.53699641870998,kwh
7470,7562054,1722470400,1725061500,AC,y,1,4071.232,1013.2463232042104,kwh
7471,7562054,1722470400,1725061500,PV,n,-1,4071.232,0.0,kwh
7472,7562054,1722470400,1725061500,other,y,1,4071.232,3001.448679629298,kwh
7473,8378017,1722470400,1725061500,EV,y,1,1056.312,36.160553393394686,kwh
7474,8378017,1722470400,1725061500,AC,y,1,1056.312,473.0037001194364,kwh
7475,8378017,1722470400,1725061500,PV,n,-1,1056.312,0.0,kwh
7476,8378017,1722470400,1725061500,other,y,1,1056.312,547.1477428361192,kwh
7477,13330705,1722470400,1725061500,EV,y,1,2745.476,51.922057501693686,kwh
7478,13330705,1722470400,1725061500,AC,y,1,2745.476,871.0353326184439,kwh
7479,13330705,1722470400,1725061500,PV,n,-1,2745.476,0.0,kwh
7480,13330705,1722470400,1725061500,other,y,1,2745.476,1822.5186080687288,kwh
7481,14161286,1722470400,1725061500,EV,y,1,4162.044,58.6415770960329,kwh
7482,14161286,1722470400,1725061500,AC,y,1,4162.044,1033.0786909311414,kwh
7483,14161286,1722470400,1725061500,PV,n,-1,4162.044,0.0,kwh
7484,14161286,1722470400,1725061500,other,y,1,4162.044,3070.3237299081084,kwh
7485,8291372,1722470400,1725061500,EV,y,1,961.772,25.54868458484925,kwh
7486,8291372,1722470400,1725061500,AC,y,1,961.772,349.5785894551973,kwh
7487,8291372,1722470400,1725061500,PV,n,-1,961.772,0.0,kwh
7488,8291372,1722470400,1725061500,other,y,1,961.772,586.6447243044345,kwh
7489,8390838,1722470400,1725061500,EV,y,1,675.7959999999999,30.47188050779556,kwh
7490,8390838,1722470400,1725061500,AC,y,1,675.7959999999999,371.927096388656,kwh
7491,8390838,1722470400,1725061500,PV,n,-1,675.7959999999999,0.0,kwh
7492,8390838,1722470400,1725061500,other,y,1,675.7959999999999,273.39702001696907,kwh
7493,12345699,1722470400,1725061500,EV,y,1,4493.432,62.54568261127699,kwh
7494,12345699,1722470400,1725061500,AC,y,1,4493.432,1044.3698727909543,kwh
7495,12345699,1722470400,1725061500,PV,n,-1,4493.432,0.0,kwh
7496,12345699,1722470400,1725061500,other,y,1,4493.432,3386.5164423340866,kwh
7497,14359015,1722470400,1725061500,EV,y,1,3903.276,51.836166632587926,kwh
7498,14359015,1722470400,1725061500,AC,y,1,3903.276,859.0232239395772,kwh
7499,14359015,1722470400,1725061500,PV,n,-1,3903.276,0.0,kwh
7500,14359015,1722470400,1725061500,other,y,1,3903.276,2992.416607282489,kwh
7501,7136050,1722470400,1725061500,EV,y,1,3444.188,53.51620076419317,kwh
7502,7136050,1722470400,1725061500,AC,y,1,3444.188,906.6511779517932,kwh
7503,7136050,1722470400,1725061500,PV,n,-1,3444.188,0.0,kwh
7504,7136050,1722470400,1725061500,other,y,1,3444.188,2484.020619291633,kwh
7505,14348622,1722470400,1725061500,EV,y,1,4805.984,60.85275126654579,kwh
7506,14348622,1722470400,1725061500,AC,y,1,4805.984,1076.5113174426442,kwh
7507,14348622,1722470400,1725061500,PV,n,-1,4805.984,0.0,kwh
7508,14348622,1722470400,1725061500,other,y,1,4805.984,3668.6199298472447,kwh
7509,13704755,1722470400,1725061500,EV,y,1,2613.684,45.33816773399253,kwh
7510,13704755,1722470400,1725061500,AC,y,1,2613.684,714.9228866625158,kwh
7511,13704755,1722470400,1725061500,PV,n,-1,2613.684,0.0,kwh
7512,13704755,1722470400,1725061500,other,y,1,2613.684,1853.4229433531543,kwh
7513,7240203,1722470400,1725061500,EV,y,1,4118.46,69.51299987744035,kwh
7514,7240203,1722470400,1725061500,AC,y,1,4118.46,1033.158783961535,kwh
7515,7240203,1722470400,1725061500,PV,n,-1,4118.46,0.0,kwh
7516,7240203,1722470400,1725061500,other,y,1,4118.46,3015.78821388259,kwh
7517,13379772,1722470400,1725061500,EV,y,1,3013.916,56.1140099727183,kwh
7518,13379772,1722470400,1725061500,AC,y,1,3013.916,647.1344824446264,kwh
7519,13379772,1722470400,1725061500,PV,n,-1,3013.916,0.0,kwh
7520,13379772,1722470400,1725061500,other,y,1,3013.916,2310.6675050542267,kwh
7521,7724824,1722470400,1725061500,EV,y,1,7786.1,88.15860795745613,kwh
7522,7724824,1722470400,1725061500,AC,y,1,7786.1,1188.3885283497295,kwh
7523,7724824,1722470400,1725061500,PV,n,-1,7786.1,0.0,kwh
7524,7724824,1722470400,1725061500,other,y,1,7786.1,6509.552861587915,kwh
7525,7067562,1722470400,1725061500,EV,y,1,4380.59598,58.67132356562202,kwh
7526,7067562,1722470400,1725061500,AC,y,1,4380.59598,919.4673046484615,kwh
7527,7067562,1722470400,1725061500,PV,n,-1,4380.59598,0.0,kwh
7528,7067562,1722470400,1725061500,other,y,1,4380.59598,3402.4573490000416,kwh
7529,13575415,1722470400,1725061500,EV,y,1,9151.1,67.00920662485713,kwh
7530,13575415,1722470400,1725061500,AC,y,1,9151.1,1284.4652410410847,kwh
7531,13575415,1722470400,1725061500,PV,n,-1,9151.1,0.0,kwh
7532,13575415,1722470400,1725061500,other,y,1,9151.1,7799.625551277798,kwh
7533,13247497,1722470400,1725061500,EV,y,1,5663.96,68.3910607962031,kwh
7534,13247497,1722470400,1725061500,AC,y,1,5663.96,1058.247952740595,kwh
7535,13247497,1722470400,1725061500,PV,n,-1,5663.96,0.0,kwh
7536,13247497,1722470400,1725061500,other,y,1,5663.96,4537.320985321489,kwh
7537,13844424,1722470400,1725061500,EV,y,1,5848.239968,73.31060445875771,kwh
7538,13844424,1722470400,1725061500,AC,y,1,5848.239968,1070.1173099255514,kwh
7539,13844424,1722470400,1725061500,PV,n,-1,5848.239968,0.0,kwh
7540,13844424,1722470400,1725061500,other,y,1,5848.239968,4704.812051513379,kwh
7541,8024863,1722470400,1725061500,EV,y,1,5870.504,64.12549130350548,kwh
7542,8024863,1722470400,1725061500,AC,y,1,5870.504,1030.1910389114555,kwh
7543,8024863,1722470400,1725061500,PV,n,-1,5870.504,0.0,kwh
7544,8024863,1722470400,1725061500,other,y,1,5870.504,4776.187468527055,kwh
7545,12242108,1722470400,1725061500,EV,y,1,949.964,30.334849825682863,kwh
7546,12242108,1722470400,1725061500,AC,y,1,949.964,416.499084756599,kwh
7547,12242108,1722470400,1725061500,PV,n,-1,949.964,0.0,kwh
7548,12242108,1722470400,1725061500,other,y,1,949.964,503.13006234955,kwh
7549,13060640,1722470400,1725061500,EV,y,1,7145.144,88.01381216069885,kwh
7550,13060640,1722470400,1725061500,AC,y,1,7145.144,1199.5886922907582,kwh
7551,13060640,1722470400,1725061500,PV,n,-1,7145.144,0.0,kwh
7552,13060640,1722470400,1725061500,other,y,1,7145.144,5857.54149462715,kwh
7553,13803043,1722470400,1725061500,EV,y,1,3656.816,50.60729364379699,kwh
7554,13803043,1722470400,1725061500,AC,y,1,3656.816,838.6431389577543,kwh
7555,13803043,1722470400,1725061500,PV,n,-1,3656.816,0.0,kwh
7556,13803043,1722470400,1725061500,other,y,1,3656.816,2767.5655656510166,kwh
7557,7567514,1722470400,1725061500,EV,y,1,2358.012,49.09371514398103,kwh
7558,7567514,1722470400,1725061500,AC,y,1,2358.012,700.1834731649224,kwh
7559,7567514,1722470400,1725061500,PV,n,-1,2358.012,0.0,kwh
7560,7567514,1722470400,1725061500,other,y,1,2358.012,1608.734808356944,kwh
7561,7048535,1722470400,1725061500,EV,y,1,1993.956,40.46187420468931,kwh
7562,7048535,1722470400,1725061500,AC,y,1,1993.956,582.1999173277999,kwh
7563,7048535,1722470400,1725061500,PV,n,-1,1993.956,0.0,kwh
7564,7048535,1722470400,1725061500,other,y,1,1993.956,1371.2942056463578,kwh
7565,12197746,1722470400,1725061500,EV,y,1,5722.684,75.51190033322494,kwh
7566,12197746,1722470400,1725061500,AC,y,1,5722.684,1054.79631894593,kwh
7567,12197746,1722470400,1725061500,PV,n,-1,5722.684,0.0,kwh
7568,12197746,1722470400,1725061500,other,y,1,5722.684,4592.375778468466,kwh
7569,7499097,1722470400,1725061500,EV,y,1,7879.867999999999,76.47422011268426,kwh
7570,7499097,1722470400,1725061500,AC,y,1,7879.867999999999,1210.2248146369634,kwh
7571,7499097,1722470400,1725061500,PV,n,-1,7879.867999999999,0.0,kwh
7572,7499097,1722470400,1725061500,other,y,1,7879.867999999999,6593.168964390118,kwh
7573,13190222,1722470400,1725061500,EV,y,1,4504.352,65.49810418310344,kwh
7574,13190222,1722470400,1725061500,AC,y,1,4504.352,900.2598448852814,kwh
7575,13190222,1722470400,1725061500,PV,n,-1,4504.352,0.0,kwh
7576,13190222,1722470400,1725061500,other,y,1,4504.352,3538.594048614047,kwh
7577,14682753,1722470400,1725061500,EV,y,1,8258.864,72.88927434722127,kwh
7578,14682753,1722470400,1725061500,AC,y,1,8258.864,1183.952029154827,kwh
7579,14682753,1722470400,1725061500,PV,n,-1,8258.864,0.0,kwh
7580,14682753,1722470400,1725061500,other,y,1,8258.864,7002.022696256759,kwh
7581,7136024,1722470400,1725061500,EV,y,1,6057.312012,67.66742662514912,kwh
7582,7136024,1722470400,1725061500,AC,y,1,6057.312012,1241.8799178749398,kwh
7583,7136024,1722470400,1725061500,PV,n,-1,6057.312012,0.0,kwh
7584,7136024,1722470400,1725061500,other,y,1,6057.312012,4747.764665620723,kwh
7585,10536474,1722470400,1725061500,EV,y,1,596.8999999999999,27.24238041468617,kwh
7586,10536474,1722470400,1725061500,AC,y,1,596.8999999999999,333.81916024379774,kwh
7587,10536474,1722470400,1725061500,PV,n,-1,596.8999999999999,0.0,kwh
7588,10536474,1722470400,1725061500,other,y,1,596.8999999999999,235.8384564795149,kwh
7589,12236443,1722470400,1725061500,EV,y,1,5133.228,59.92678608974708,kwh
7590,12236443,1722470400,1725061500,AC,y,1,5133.228,1069.6967238011553,kwh
7591,12236443,1722470400,1725061500,PV,n,-1,5133.228,0.0,kwh
7592,12236443,1722470400,1725061500,other,y,1,5133.228,4003.604488423438,kwh
7593,12101105,1722470400,1725061500,EV,y,1,6793.06,69.74649970998762,kwh
7594,12101105,1722470400,1725061500,AC,y,1,6793.06,1181.945416386033,kwh
7595,12101105,1722470400,1725061500,PV,n,-1,6793.06,0.0,kwh
7596,12101105,1722470400,1725061500,other,y,1,6793.06,5541.368082573383,kwh
7597,8706518,1722470400,1725061500,EV,y,1,3242.684,47.50463598279802,kwh
7598,8706518,1722470400,1725061500,AC,y,1,3242.684,879.7522847407898,kwh
