seq_no,meter_id,meter_disagg_start,meter_disagg_end,usage_interval_duration
10106,0b54a123e7f1243e9adcadb2dd26f17ba667f240_AMI,1688169600,1726184700,15 minute
10107,0b54c4543928db269fcc8c17bc98c8631bea07a0_AMI,1688169600,1726184700,15 minute
10108,0b55b91670426ea9cbb9673307ae6acb9d100713_AMI,1688169600,1726184700,15 minute
10109,0b55ce25ec0634a16163bc04a5bdc70218421c68_AMI,1688169600,1726184700,15 minute
10110,0b55fe6414a573c1786ccc949e565b6b22d7ae13_AMI,1695940200,1726184700,15 minute
10111,0b560d0b749d148e865392fd2e466ed99a280a43_AMI,1688169600,1726184700,15 minute
10112,0b56108b62221a1791f3f2e7bf17dd8447f7aa17_AMI,1688169600,1726184700,15 minute
10113,0b5682573d6e1ba1549ae79580925ca718ec7bd7_AMI,1688169600,1726184700,15 minute
10114,0b56d9fb0e8d7774dbc5d71a76bb5b40007f0ded_AMI,1688169600,1726184700,15 minute
10115,0b570cbaf49e9356dc988844624fb3fbab80aab1_AMI,1688169600,1726184700,15 minute
10116,0b57333916c0cdcb747a6466f1c0ec0861abd86f_AMI,1688169600,1726184700,15 minute
10117,0b586f813e313df3b0067eef08001a2d848eb597_AMI,1688169600,1726184700,15 minute
10118,0b5895687b6821dbb3681470f0e4b300fbd30b9c_AMI,1688169600,1726184700,15 minute
10119,0b58c9c405c44f2f1227d16409d1b991c06ee23f_AMI,1688169600,1726184700,15 minute
10120,0b58e6ed513a78f785d3b5bc86c5747c628ebb3b_AMI,1688169600,1726184700,15 minute
10121,0b59343894fcc85eefdb31d53f6f37f68a69d709_AMI,1688169600,1726184700,15 minute
10122,0b5963201cdebcf17dbacba156d8cede5b9fb065_AMI,1688169600,1726184700,15 minute
10123,0b597c41176a00d30fe7df800d194829627235c6_AMI,1688169600,1726184700,15 minute
10124,0b5999c7d534563fd7e06ff91aa1c55e72892456_AMI,1689032700,1726184700,15 minute
10125,0b5a1adcf4e9a3e2b018ccbc967f2e2abfc0c548_AMI,1688169600,1726184700,15 minute
10126,0b5a1eaef2696196967d1db27e3eb9952dcd991b_AMI,1688169600,1726184700,15 minute
10127,0b5a7cc7131b15f5ed6620d5af0b4b38d36175a7_AMI,1688169600,1726184700,15 minute
10128,0b5a7e8bc62f1cfa6dd5d26c39dc86ce1b490be8_AMI,1688169600,1726184700,15 minute
10129,0b5af31c24e2bbc8b0738acd0124fde7378d6e2a_AMI,1688169600,1726184700,15 minute
10130,0b5af64d7427985ebf2f4ee54b730f8796f46b63_AMI,1706166000,1726184700,15 minute
10131,0b5b03330d004597777421de1646c40524902ed5_AMI,1688169600,1726184700,15 minute
10132,0b5b3fcbfbe23fa68530e1bcba500548bb579c3c_AMI,1688169600,1726184700,15 minute
10133,0b5b495ce75c97074ac76184047e02ebd235248e_AMI,1688169600,1726184700,15 minute
10134,0b5b55c7aaccc5abddfe20c23ab0f5dfe3b68acd_AMI,1688169600,1726184700,15 minute
10135,0b5b8cabe92d00311a8901f18676124e4806bebc_AMI,1701474300,1726184700,15 minute
10136,0b5be650cda76eae4b59ebf7b8c1ae03918b2d3b_AMI,1688169600,1726184700,15 minute
10137,0b5c8357b6bfdc14ac9b99152152c7a1eb34a723_AMI,1688169600,1726184700,15 minute
10138,0b5cae740de64159c2be6e0606a27d0caba14760_AMI,1688169600,1726184700,15 minute
10139,0b5cb961d092aabc55dc3bd5de73f37d6cdb8277_AMI,1688169600,1726184700,15 minute
10140,0b5d4ff4dbd17206249e64b405ddec47e05a766b_AMI,1688169600,1726184700,15 minute
10141,0b5d6aee3a6500b635992dbf417fd93bd83eeb59_AMI,1697176800,1726184700,15 minute
10142,0b5d90a494482a2abb29ef044d9c618067f1188c_AMI,1688169600,1726184700,15 minute
10143,0b5d9ae76419effa06b88830a97567db62398355_AMI,1688169600,1726184700,15 minute
10144,0b5de2e2ac1dca2372d80fc0b330e35344296a0d_AMI,1688169600,1726184700,15 minute
10145,0b5e06f43cc1db0c289cc645b9cf886429044155_AMI,1688169600,1726184700,15 minute
10146,0b5e24e71a6e1f8fde366482ee3d71c1d89b4012_AMI,1688169600,1726184700,15 minute
10147,0b5e3cba855d273bf8027260b4290b28c75f3ca0_AMI,1688169600,1726184700,15 minute
10148,0b5e434304b85f8b3f40cbef3ba0c2d7ca9357fa_AMI,1688169600,1726184700,15 minute
10149,0b5e53e5503b5631a2fec3151fa13a8aabcc14e0_AMI,1688169600,1726184700,15 minute
10150,0b5e61a52eba0b8d5adbd22a6136b44585f5641b_AMI,1688169600,1726184700,15 minute
10151,0b5e6ecb2eac93c8356749223de33ed25cb07e56_AMI,1688169600,1726184700,15 minute
10152,0b5f2a1888abdb056ef36a8f2b381be7233858d4_AMI,1688169600,1726184700,15 minute
10153,0b5f475e14b433d92c5a5b0b7684f96469431621_AMI,1688169600,1726184700,15 minute
10154,0b5f92fb1b9eeca538caf75910b51133aa6ea110_AMI,1688169600,1726184700,15 minute
10155,0b5f9316e551f94013b0739d0028de47df528568_AMI,1688169600,1726184700,15 minute
10156,0b5ff330a9581826b25eee8d01a2be99b2a07a81_AMI,1688169600,1726184700,15 minute
10157,0b6000b74ad5c4b134e7d8b847a9ed30c3132e05_AMI,1688169600,1726184700,15 minute
10158,0b6070a654021e3beb6911dbee6993c1bf0a44f6_AMI,1688169600,1726184700,15 minute
10159,0b609d3a04925d10e9816c18ab78a961a7cd34c9_AMI,1688169600,1726184700,15 minute
10160,0b610057bf102a3e7f5a028501c879557bec836d_AMI,1688169600,1726184700,15 minute
10161,0b6156924bc448d61c5874f15ca101e60f886972_AMI,1688169600,1726184700,15 minute
10162,0b6184f014cf091c72a0e228be169f1dfce4bb5c_AMI,1688169600,1726184700,15 minute
10163,0b619d92c0e207f714e53c27130b0199981b76f8_AMI,1688169600,1726184700,15 minute
10164,0b61d0b066e81c3962962f9c2976965a17a21a62_AMI,1688169600,1726184700,15 minute
10165,0b61e2116abb2f46c03d9013ceabfc2efc306774_AMI,1688169600,1726184700,15 minute
10166,0b6232714bca27da14dde0a679cf4fdfa5faba0d_AMI,1688169600,1726184700,15 minute
10167,0b6274a8ac81fcf6dac4c912903fe0ad035e5a1d_AMI,1688169600,1726184700,15 minute
10168,0b628cbd17690505638a4b8ced0fdf430608eade_AMI,1688169600,1726184700,15 minute
10169,0b6318b3f5f24b4a4968da53e993e398410a0da0_AMI,1688169600,1726184700,15 minute
10170,0b631ed1028bd4529d9c6947efb6d4441688c0f9_AMI,1688169600,1726184700,15 minute
10171,0b634212c293f0881d85b3346859f0fc66f4e573_AMI,1688169600,1726184700,15 minute
10172,0b639d6f8fc8f40c74ad8039debc31b777bd5bfe_AMI,1688169600,1726184700,15 minute
10173,0b63b7bf21a47ebbbfd977ca2bb52f8595b68caa_AMI,1688169600,1726184700,15 minute
10174,0b63d676b0e2a39fec7ca189433325ad1072e71d_AMI,1688169600,1726184700,15 minute
10175,0b63df0a71842432e773a2bef7c273b01d18dbb9_AMI,1688169600,1726184700,15 minute
10176,0b63df684ef3ec0bcf63c13bc6a4b4bdaca9e037_AMI,1688169600,1726184700,15 minute
10177,0b642bfe46a534ef267f558fc5f711adf0b94429_AMI,1688169600,1726184700,15 minute
10178,0b64a8c0663ee8976d52eb97c1c17c66c2ed2125_AMI,1688169600,1726184700,15 minute
10179,0b64d11a7476e0b908824ea8499f9cc5de048198_AMI,1711605600,1726184700,15 minute
10180,0b64fd8423d364fabe5d175c2de0dc9b55e92ba6_AMI,1688169600,1726184700,15 minute
10181,0b652733c6289284b8de579526cb93cb3034a4eb_AMI,1701932400,1726184700,15 minute
10182,0b6539876f66caca608516bfb2b05778e089c716_AMI,1688169600,1726184700,15 minute
10183,0b65b930d32ff1db9ffedbb58762301f67e45445_AMI,1688169600,1726184700,15 minute
10184,0b65d71d0c391d9a35b296d622784e3a45080045_AMI,1688169600,1726184700,15 minute
10185,0b664a684c9bb8fd9f1c316d0c3f1905a32e6a14_AMI,1688169600,1726184700,15 minute
10186,0b66cf877a589ab29febc097664f8741c60a00cf_AMI,1688169600,1726184700,15 minute
10187,0b670c63a87006d88acb1064ceedbff86b21a258_AMI,1688169600,1726184700,15 minute
10188,0b6755584e0eefaa7a59b4e671b16ec72ec72d6b_AMI,1688169600,1726184700,15 minute
10189,0b676fdd2635fe4505f357b6139d8712fdfb7194_AMI,1701388800,1726184700,15 minute
10190,0b678a9e0801f012a98ea611b58aa48dde73fd88_AMI,1688169600,1726184700,15 minute
10191,0b67cea831981e4886605adbbfad777731025cf5_AMI,1688169600,1726184700,15 minute
10192,0b67d559b20d54aebc7b53af9a597f323470667d_AMI,1709794800,1726184700,15 minute
10193,0b67f1339aeca1a4c8edb76fe5bbc650ccd39015_AMI,1711432800,1726184700,15 minute
10194,0b680ab6c678fa2e21451bdf27161faa44a15ac7_AMI,1688169600,1726184700,15 minute
10195,0b6817333320b607121ab535579e9e06f5a223d1_AMI,1688169600,1726184700,15 minute
10196,0b69291d33bd55d278f0f1928c900722e5c92833_AMI,1701388800,1726184700,15 minute
10197,0b692b87394db426b91d5787a6cdf62f1fa4b582_AMI,1688169600,1726184700,15 minute
10198,0b693cd1368c30149b0d17a96ed2b3a717b7b8dc_AMI,1688169600,1726184700,15 minute
10199,0b69658ed7964ed2b7137006df445cc496a1128c_AMI,1711951200,1726184700,15 minute
10200,0b696d1ac7c44092489ddb3ef0723113951e96fa_AMI,1688169600,1726184700,15 minute
10201,0b6994adae1d536b601b78d771572e6267022398_AMI,1688169600,1726184700,15 minute
10202,0b69a57d8cfc007dad65766067dab0a5e1b277bc_AMI,1688169600,1726184700,15 minute
10203,0b69c53b92b65011e302469e275a9271fae7a73b_AMI,1698213600,1726184700,15 minute
10204,0b69eb6961d1cb1d36051d04d17d014780dd6a1a_AMI,1688169600,1726184700,15 minute
10205,0b6a0c8cb6c77acdee90fd258cc1cd7667c17853_AMI,1688169600,1726184700,15 minute
10206,0b6a0fcbe66265b0a0f6e7b52c19470df7493f10_AMI,1688169600,1726184700,15 minute
10207,0b6a4fc82edba6f19ac5195a086320fd4992bee5_AMI,1688169600,1726184700,15 minute
10208,0b6a9207b219cab7807b3fac06f79ded7dd2531c_AMI,1688169600,1726184700,15 minute
10209,0b6aec5a1e016c6af7840f30e32aecc9a7ac4cc9_AMI,1688169600,1726184700,15 minute
10210,0b6c27c9a227cb4b1aed86195f97829d239ece2d_AMI,1688169600,1726184700,15 minute
10211,0b6c51ed62fa2d7c3f4e09c6e8aefdeade6cdc97_AMI,1688169600,1726184700,15 minute
10212,0b6c83bb0342f1b47de115b40249368e4887a0c1_AMI,1688169600,1726184700,15 minute
10213,0b6c885fcd7c73cf5510896ae83b326ea1b42fac_AMI,1688169600,1726184700,15 minute
10214,0b6cadab548d0ef8f6388cc72ae4feb72eafde1c_AMI,1688169600,1726184700,15 minute
10215,0b6cc318a37a782a29c9cff77651fcaeea9f4b86_AMI,1688169600,1726184700,15 minute
10216,0b6cea9f160c1e33345f41cfa0c7ff002c80dee9_AMI,1688169600,1726184700,15 minute
10217,0b6d2ae452801f7ba5b55886f351aa314d7ed307_AMI,1688169600,1726184700,15 minute
10218,0b6df067627023631eebff1e1738e36e91bdefb8_AMI,1688169600,1726184700,15 minute
10219,0b6e498396a88cdbd09109cb70a6c25ee885bb75_AMI,1688169600,1726184700,15 minute
10220,0b6e6b431305a03fbb71d6cae2d778ac2b4fd4a4_AMI,1688169600,1726184700,15 minute
10221,0b6eea2792b6f865cfd90e216be709541b97b5f4_AMI,1688169600,1726184700,15 minute
10222,0b6ef24e34726d746e6352dbf212853f9200dc59_AMI,1688169600,1726184700,15 minute
10223,0b6ef84074b3c840eb7b1b5bd619a1752c7c211c_AMI,1688169600,1726184700,15 minute
10224,0b6f06d3fb1032cc0eade9cbcafed4610d204ccf_AMI,1702882800,1726184700,15 minute
10225,0b6f7a9b812d474c03a2a0fa854c31458e92f6e7_AMI,1688169600,1726184700,15 minute
10226,0b6fd04787c6b47ca4156d7c44b469457f2417c6_AMI,1688169600,1726184700,15 minute
10227,0b6fdf1a4c0c29e809597f5b38bb836a03f656c4_AMI,1688169600,1726184700,15 minute
10228,0b70594b61aa3e6ce921938c01a87485dbc32eb0_AMI,1688169600,1726184700,15 minute
10229,0b70c6fde6d6a78f9c7fd6238c3c8b606feac655_AMI,1688169600,1726184700,15 minute
10230,0b70f32c259778643820be3b33d279181d2e58a5_AMI,1688169600,1726184700,15 minute
10231,0b7104a304145c9d89d75d4087779da39a4e58cb_AMI,1688169600,1726184700,15 minute
10232,0b7108d34ebdf25dfe813dcac674e62de5ab28fb_AMI,1688169600,1726184700,15 minute
10233,0b711d3c78a245d77cedec83e2f10886f9fa0a78_AMI,1688169600,1726184700,15 minute
10234,0b714f49df56c6aa9759965db2a3bd00df9adbc2_AMI,1688169600,1726184700,15 minute
10235,0b718991728c2c0d16d8a929728da964a5e4d049_AMI,1688169600,1726184700,15 minute
10236,0b71e21e461815baffeb76b03d64af52695309c7_AMI,1688169600,1726184700,15 minute
10237,0b71e6f0e32038f2f3fc041f6f45783d7b76553b_AMI,1688169600,1726184700,15 minute
10238,0b720a94b6b6837be954b0b860b04f99fe305497_AMI,1688169600,1726184700,15 minute
10239,0b72609a0fe92c0174478a1e4f1ec6e096e3e1ea_AMI,1688169600,1726184700,15 minute
10240,0b728df1b0f163277b3c6b9cab63e6fbd997d49f_AMI,1688169600,1726184700,15 minute
10241,0b72a6c3f1c34de2f5480294c66649285d25c176_AMI,1688169600,1726184700,15 minute
10242,0b72e895f93e0322cb1143180502b035e606e173_AMI,1688169600,1726184700,15 minute
10243,0b72ee22f5cf4e64dc5ca3c6c9fc1f21ad68916b_AMI,1688169600,1726184700,15 minute
10244,0b72f690a89f448870e0f5644cee1d60ed905694_AMI,1688169600,1726184700,15 minute
10245,0b733a649a6bf61503df84b4d83b86dd749547c6_AMI,1688169600,1726184700,15 minute
10246,0b739aa905e07fed741abb70b482e0d9b299044a_AMI,1688169600,1726184700,15 minute
10247,0b739beeb1dc108f9e1c638446103079050dfd40_AMI,1688169600,1726184700,15 minute
10248,0b73a65863cd7ed57e0780444ae863954250c206_AMI,1688169600,1726184700,15 minute
10249,0b73ae932090bbe9d0017658a6b40b72b03d77ff_AMI,1688169600,1726184700,15 minute
10250,0b73df6392c3f208c9c17c66587976861916462e_AMI,1690178400,1726184700,15 minute
10251,0b7401ed19720671207ca33c76226a4847cde47a_AMI,1688169600,1726184700,15 minute
10252,0b743ffadf9914c9c5f5c820dcabbf6a1d3c6a37_AMI,1688169600,1726184700,15 minute
10253,0b744139eaeb13f58e4383d6fee16b9ca2fc3b50_AMI,1688169600,1726184700,15 minute
10254,0b7459f921946158caf5c7900ec0401186d95f3e_AMI,1688169600,1726184700,15 minute
10255,0b746746a89b44c62e04c887f9def961b1ed57d5_AMI,1688169600,1726184700,15 minute
10256,0b74ab3045a48f96b721792cea8fb092046dd083_AMI,1688169600,1726184700,15 minute
10257,0b74c5962255a5676486c237c1441b6f95b75828_AMI,1688169600,1726184700,15 minute
10258,0b750d18425498343319cfac5d92192b2a93a8a5_AMI,1688169600,1726184700,15 minute
10259,0b7552fe38c7b231d15d8f27232f7d209b059d94_AMI,1688169600,1726184700,15 minute
10260,0b756d6048bc153db0b4940be2063f52f8bbb697_AMI,1688169600,1726184700,15 minute
10261,0b75a58a57e12414466c3a51053f43da85834543_AMI,1688169600,1726184700,15 minute
10262,0b75ab61f08e4c183263edbafb9e5bf59be949af_AMI,1688169600,1726184700,15 minute
10263,0b75b5653229a8785733ad2158d343133341931f_AMI,1688169600,1726184700,15 minute
10264,0b75f0d765bb3b5e2a824fdfd8e5f0063d8dd33e_AMI,1702278000,1726184700,15 minute
10265,0b7605971718a7327e6f08d453183a4fa725af0c_AMI,1688169600,1726184700,15 minute
10266,0b7620129f080e63db95a2ab70c75095c620ae63_AMI,1688169600,1726184700,15 minute
10267,0b762927013b34018be21a6b6f7c0e5311dcc914_AMI,1688169600,1726184700,15 minute
10268,0b765b44143265d52265f7149f3274041c199b8f_AMI,1688169600,1726184700,15 minute
10269,0b765e79678d93efd1fa4f1a9cbea45dedbca7d4_AMI,1688169600,1726184700,15 minute
10270,0b7687f16b993a04d877b90f4ee4153c78a924ec_AMI,1702537200,1726184700,15 minute
10271,0b77617ca5d857d06f743a81b191aba72cde00ca_AMI,1688169600,1726184700,15 minute
10272,0b77cd40f4c850420f8aa2e44d31f6d6ed606253_AMI,1688169600,1726184700,15 minute
10273,0b780f40ba4eda5632bb9c532a33252f894e83ce_AMI,1688169600,1726184700,15 minute
10274,0b78237a4214c0d30534c4bffdcd98e4cde7f7be_AMI,1688169600,1726184700,15 minute
10275,0b782b32f248751ba5ec76838cbfc3703b66f127_AMI,1688169600,1726184700,15 minute
10276,0b783dc2e5e52ff8bde736bbd431f619ef64b23e_AMI,1688169600,1726184700,15 minute
10277,0b78a2dc3feb62a2b5b5b47e5c9e94ddc6a25614_AMI,1688169600,1726184700,15 minute
10278,0b78be355d13b47087bd38e02e29ab621fb5991c_AMI,1688169600,1726184700,15 minute
10279,0b78c6009ecb08a8ba6b6212301c3675db847eae_AMI,1695621600,1726184700,15 minute
10280,0b78d9bdcfcbdb010e43945745aa252faf69e661_AMI,1698040800,1726184700,15 minute
10281,0b792a46a9a26b19f941c08ea2277aedd172cc60_AMI,1688169600,1726184700,15 minute
10282,0b7974498b14675e4132de6f5d00f4a0d5f1839f_AMI,1688169600,1726184700,15 minute
10283,0b79a7dcc18152bbaac2df4e8237fa2f7cfbc09a_AMI,1688169600,1726184700,15 minute
10284,0b79ae69a52c09a3523f2baad7a48f983b0f3cde_AMI,1711000800,1726184700,15 minute
10285,0b79d25c1585f47fd90e4f28412e6c938ac2ce67_AMI,1698127200,1726184700,15 minute
10286,0b7a62805fe85c658dba2df7b491240f71e96297_AMI,1688169600,1726184700,15 minute
10287,0b7a6667dd79e1b6d3e67fc301c6f2ff7dfd7cc0_AMI,1688169600,1726184700,15 minute
10288,0b7a83b858a2659a8f9922abf96984ad2e7313c0_AMI,1688169600,1726184700,15 minute
10289,0b7a9f6efa5f1ba070509735fed989fa6d3be141_AMI,1688169600,1726184700,15 minute
10290,0b7aafab2f0d05e677e4a9b24f389f33a30a5f91_AMI,1688169600,1726184700,15 minute
10291,0b7b6fdcee41f4281ccfcdd9f054785f85e15da0_AMI,1688169600,1726184700,15 minute
10292,0b7bb9bb14eb7cb2aefa10903bc47ad6767789ca_AMI,1688169600,1726184700,15 minute
10293,0b7bd44919e703746e343f8360ad23981badb245_AMI,1688169600,1726184700,15 minute
10294,0b7c34f9d02c9b60b5c9dc3b8a02c387408f4601_AMI,1688169600,1726184700,15 minute
10295,0b7c4b37a159db756dd1afe6157e332084c65044_AMI,1688169600,1726184700,15 minute
10296,0b7c822c0c0531ad3becc91bf06a5524a98f9d07_AMI,1688169600,1726184700,15 minute
10297,0b7c86a094506e99a80a52f2b903c23b26647e12_AMI,1688169600,1726184700,15 minute
10298,0b7d9bd196208df1233ee903186cbe35237e2279_AMI,1688169600,1726184700,15 minute
10299,0b7dd6d008d69dfa3420542bfb12ef0c455eb367_AMI,1688169600,1726184700,15 minute
10300,0b7e4d5b682b0816f1ad4bbb62b14fe0f5e6db2c_AMI,1688169600,1726184700,15 minute
10301,0b7e908bb994a0f3c4df115a3bd907948dcb3758_AMI,1688169600,1726184700,15 minute
10302,0b7f4a0be98aaf290279156171aa5a30d7756301_AMI,1688169600,1726184700,15 minute
10303,0b7f67675956b18ed629f0f7be56b09661bf0ea8_AMI,1703055600,1726184700,15 minute
10304,0b7f6c5c220f0d4a0fd46fd4abab588e668b4165_AMI,1688169600,1726184700,15 minute
10305,0b7f746e29b5ba89d97b45b133d0abf97e76aac6_AMI,1688169600,1726184700,15 minute
10306,0b7f897b8d7d4ade5ba1fd7521b9bac3e5d849a1_AMI,1688169600,1726184700,15 minute
10307,0b7fcb6a2b0222bfb586aa07a51ec6d0644cfc64_AMI,1688169600,1726184700,15 minute
10308,0b801b7d1a2415109f22222d8dea86c67166097c_AMI,1688169600,1726184700,15 minute
10309,0b80218fa8c33fee04d0599be64a11962bbfd767_AMI,1695403800,1726184700,15 minute
10310,0b805c8873d47c86aa3122bc00017970cfcf3849_AMI,1688169600,1726184700,15 minute
10311,0b80768bcc66d760581184308b719a1ab06c1603_AMI,1688169600,1726184700,15 minute
10312,0b80d24f49d6cb06ef7ee11f4b6c0df2e132df9e_AMI,1696485600,1726184700,15 minute
10313,0b813334b2dfeffb6a4bea0129745575e188ee12_AMI,1695189600,1726184700,15 minute
10314,0b824d45fa1d2c0c57c87dfd251193ee152971aa_AMI,1688169600,1726184700,15 minute
10315,0b82a4ee92014394e7f1f64481e45dcaaf47d793_AMI,1688169600,1726184700,15 minute
10316,0b82b126f92fd2eb44e51307e6d38900c1600a42_AMI,1688169600,1726184700,15 minute
10317,0b836f4ceff841aae5b757d90193971b6d8c8977_AMI,1688169600,1726184700,15 minute
10318,0b83b2a9ad1e6b94b3040b5089115025a40726ac_AMI,1688169600,1726184700,15 minute
10319,0b83eeacfbb5bf9ff2071124b60fa98ba6b9486f_AMI,1698213600,1726184700,15 minute
10320,0b846952c45ca805c4597354dd000a7da348da63_AMI,1702969200,1726184700,15 minute
10321,0b8469a13dfe74fcc306d782cd17e58b898028a5_AMI,1688169600,1726184700,15 minute
10322,0b8475c08ac37b81c15dc3665d4d9c99a26d267c_AMI,1688169600,1726184700,15 minute
10323,0b8482a29e9584056e956f514b2139f6b028fcfb_AMI,1688169600,1726184700,15 minute
10324,0b850550f84eac4ebb35ab1379bce741da4f7e76_AMI,1694844000,1726184700,15 minute
10325,0b85338de11551593367968503ce5e0a8375f510_AMI,1688169600,1726184700,15 minute
10326,0b854dce65595bd77060a1bf05270edf452eb9bf_AMI,1688169600,1726184700,15 minute
10327,0b855416d4e32d0e5a9d5a9c37a31388e79e329b_AMI,1688169600,1726184700,15 minute
10328,0b856d957350f87962772a14d8833955293a49d7_AMI,1688169600,1726184700,15 minute
10329,0b85802160a051998f0837a292cfe3166ce0c192_AMI,1688169600,1726184700,15 minute
10330,0b861ed6e0b4da2f86cbfe0b89607a12edb82a14_AMI,1688169600,1726184700,15 minute
10331,0b86460ccb9bf635be328e72daa69b90466849b8_AMI,1688169600,1726184700,15 minute
10332,0b868e0352156e9e1c83b55a9b36ad87123c0af1_AMI,1688169600,1726184700,15 minute
10333,0b870023d9aee396f311890fbf03b01a0b53d05f_AMI,1692856800,1726184700,15 minute
10334,0b870bfb3457bf75147a02d542c76371188a953b_AMI,1688169600,1726184700,15 minute
10335,0b872dd7272857bc8a2d0a0115b78253fc445d5e_AMI,1688169600,1726184700,15 minute
10336,0b87426c96d67a1959c3b7027021b5ea3ef62a5d_AMI,1688169600,1726184700,15 minute
10337,0b877d7716268dba99962b3cf09fc1afd697400c_AMI,1688169600,1726184700,15 minute
10338,0b8784b899aaf7e7fb67ef32867e941708e7f881_AMI,1697608800,1726184700,15 minute
10339,0b8789c9672d73370feb73090fde4a624e8845ce_AMI,1688169600,1726184700,15 minute
10340,0b879e7de2bc0724ba45a94c53881267aced1eb4_AMI,1688169600,1726184700,15 minute
10341,0b87af6b062a5fb8b16973cc34c38b16a65d5fdd_AMI,1688169600,1726184700,15 minute
10342,0b87cf6f1f7458eddbae03d84e6df85f47d7c68a_AMI,1696831200,1726184700,15 minute
10343,0b87d32b87eed8a07bf1c9ebd8de8c4e9bd2f71c_AMI,1688169600,1726184700,15 minute
10344,0b87e6be252ce9514e375f7de4752037888bad5e_AMI,1688169600,1726184700,15 minute
10345,0b883d48e4ad20af816604fd29f7166768b0839c_AMI,1688169600,1726184700,15 minute
10346,0b88c34d5ffa6aadec4d755888a47b4109b5d3a7_AMI,1702278000,1726184700,15 minute
10347,0b88d2735fbcaf563db1704665bbc7e82fa0684b_AMI,1688169600,1726184700,15 minute
10348,0b8942ce092e75d6742b15bf34836998735e54fa_AMI,1688169600,1726184700,15 minute
10349,0b89adeb46e57d917589456005654caa237e201a_AMI,1688169600,1726184700,15 minute
10350,0b89be01ff685f508ff09dcd54e4de6fbfe62f32_AMI,1688169600,1726184700,15 minute
10351,0b8a4092dba12dfdd1c31878a9e9a923dda60efc_AMI,1688169600,1726184700,15 minute
10352,0b8ad795db377a02e38a251118e31169457cce27_AMI,1688169600,1726184700,15 minute
10353,0b8b5c05606b429aa36c8d4dc7b844c3a9430a9b_AMI,1688169600,1726184700,15 minute
10354,0b8bab15e2534e59a4cae7da7d13510a4e016b45_AMI,1688169600,1726184700,15 minute
10355,0b8bc3c9903dc79dd8af089f9c848c25919bd87d_AMI,1688169600,1726184700,15 minute
10356,0b8c765d726ae369ca519c160cb3938550df1024_AMI,1688169600,1726184700,15 minute
10357,0b8cb0b87f6e94ec7a263a8a5fcb5afcfc9c772a_AMI,1688169600,1726184700,15 minute
10358,0b8cdb1a4789dbf3a988ce06b50592f132edc5fe_AMI,1688169600,1726184700,15 minute
10359,0b8d5e0fedaae3fcf3b015264d9c1d8241141da4_AMI,1688169600,1726184700,15 minute
10360,0b8d703a252563bad6fc9b84587272ae8f93965d_AMI,1688169600,1726184700,15 minute
10361,0b8d93f033cbfa51b1f9b6ee99ab055219cbbbb8_AMI,1688169600,1726184700,15 minute
10362,0b8db82b35899eafebed49965ed1b48b175ebc07_AMI,1688169600,1726184700,15 minute
10363,0b8e40074c34244692ae9528d97da75c26534954_AMI,1688169600,1726184700,15 minute
10364,0b8e4a5ae6ba0ba7fa47fa214fab6c10a102481f_AMI,1688169600,1726184700,15 minute
10365,0b8e514fdd4331b0a004dc40cbb619883f61323e_AMI,1688169600,1726184700,15 minute
10366,0b8ef04b7c84a66d7456d0464fd2cc4935f1085b_AMI,1688169600,1726184700,15 minute
10367,0b8ef1eae9105205ff9cc1473cb9c39756af1c07_AMI,1688169600,1726184700,15 minute
10368,0b8f117c5795075f1bf181df970cc8101a653f37_AMI,1688169600,1726184700,15 minute
10369,0b8f1f9c5da31b6a3fe86f843a33f3c7798a06ca_AMI,1688169600,1726184700,15 minute
10370,0b8f23ffdd17bfc5fc8684f1211a95a18d361f1a_AMI,1688169600,1726184700,15 minute
10371,0b8f3912b86534c700aba0d88f3d5712ff9772da_AMI,1688169600,1726184700,15 minute
10372,0b8f960dbb6a57d3f7690eeb55c41bd81d1e0454_AMI,1694066400,1726184700,15 minute
10373,0b906110d877b0531859d249deb5fda22f0c15d1_AMI,1688169600,1726184700,15 minute
10374,0b908534cef06888a630969de19c6acda9d01a6b_AMI,1688169600,1726184700,15 minute
10375,0b90e3973e954c2a5c37220264647b3ca89f6ab9_AMI,1688169600,1726184700,15 minute
10376,0b913563381ea43c9d675f2a21f2cfd75c02edc6_AMI,1688169600,1726184700,15 minute
10377,0b914a3d9a7c9bca822190fc6d5684d78343b13f_AMI,1709622000,1726184700,15 minute
10378,0b915b0ff1d9375125224a474c329530209f5118_AMI,1688169600,1726184700,15 minute
10379,0b91989f018cbc45fa7419e211fca7e67acfe687_AMI,1700610300,1726184700,15 minute
10380,0b91d6e70925be97259d0b7d56e2d209397f79e3_AMI,1688169600,1726184700,15 minute
10381,0b92437fa750574efae8b03a43e2f3f4b701dd75_AMI,1688169600,1726184700,15 minute
10382,0b92956695808e0355e7cdd47762c14e09edbd07_AMI,1688169600,1726184700,15 minute
10383,0b92dbb397103532277991505fc548208ad61290_AMI,1688169600,1726184700,15 minute
10384,0b92e75b8aa474edbf15151684df1455cf51c766_AMI,1688169600,1726184700,15 minute
10385,0b930528a6c338e2edbf24708d585728101f018d_AMI,1688169600,1726184700,15 minute
10386,0b930c5185d75c8cf386151ec881143b762a7d87_AMI,1688169600,1726184700,15 minute
10387,0b934f29b2b9e8e634c99d73f918e54edc325921_AMI,1688169600,1726184700,15 minute
